mean,std,max_abs,zcr,rms,fundamental_freq,spectral_centroid,spectral_rolloff,spectral_flatness,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,band_energy_0,band_energy_1,band_energy_2,band_energy_3,band_energy_4,band_energy_5,band_energy_6,band_energy_7,band_energy_8,band_energy_9,band_energy_10,band_energy_11,band_energy_12,label
-1.6434958524769172e-05,0.11838150024414062,0.922666072845459,0.10619055706521739,0.11838150769472122,121.21212121212122,543.1998843668229,687.5,0.03994120657444,-16.161394119262695,-14.650948524475098,-13.799341201782227,-11.946584701538086,-12.061502456665039,-12.074675559997559,-11.995115280151367,-12.316851615905762,-12.774430274963379,-13.336746215820312,-13.25289535522461,-13.963948249816895,-14.815409660339355,1.3518986634153407e-05,9.826772839005571e-06,1.5477309034395148e-07,5.625585686175327e-08,4.238305351123017e-08,6.592853907250174e-08,4.3023931084462674e-08,2.585242775410279e-08,1.7719520073455897e-08,2.6858868906742828e-08,5.3446644443511104e-08,2.5316850837953098e-08,9.663762234879414e-09,0
-1.86820743692806e-05,0.04695971682667732,0.3111667335033417,0.06797173187022901,0.04695972427725792,195.1219512195122,383.09130366211514,625.0,0.007088815793395042,-18.01613998413086,-16.14075469970703,-14.466081619262695,-14.041139602661133,-14.941073417663574,-15.279280662536621,-15.073494911193848,-15.342617988586426,-16.031129837036133,-15.619552612304688,-16.28461265563965,-16.8557186126709,-17.067731857299805,2.929251650130027e-06,8.783630391917541e-07,2.6610964098949808e-08,1.9676633655763e-09,1.0621273860422775e-09,3.199064069203672e-10,6.728575474568288e-10,6.150313591746226e-10,3.078829691194329e-10,2.0862291061352067e-10,2.192407921874917e-10,2.6347973802742786e-10,5.373934630625854e-11,0
-1.0566172932158224e-05,0.06674251705408096,0.6865444183349609,0.09953791920731707,0.06674251705408096,134.45378151260505,443.43295383084563,500.0,0.02879311703145504,-18.42542839050293,-15.509069442749023,-14.155448913574219,-14.974746704101562,-15.177726745605469,-15.608146667480469,-15.543023109436035,-15.630826950073242,-16.112865447998047,-16.497547149658203,-17.548126220703125,-17.968921661376953,-18.450239181518555,6.793416559958132e-06,7.64511241868604e-07,1.2033393659294234e-07,4.481629289898592e-08,2.9438357529443238e-08,1.3617318828096359e-08,2.7681815950586497e-08,4.241892170853134e-09,3.906475587456271e-09,4.6074841719701e-09,2.9646940458150084e-09,1.733537646764205e-09,4.311319912186917e-10,0
-4.392094342620112e-05,0.09926791489124298,0.7987914681434631,0.08234197443181818,0.09926792234182358,484.8484848484849,553.5499351642841,625.0,0.021053612232208252,-16.860733032226562,-15.808038711547852,-13.525128364562988,-14.021324157714844,-14.106132507324219,-13.653762817382812,-12.557289123535156,-11.406944274902344,-12.104999542236328,-12.376105308532715,-13.213157653808594,-14.052715301513672,-14.546243667602539,1.1876375538122375e-05,4.386106411402579e-06,3.927533782643877e-07,2.4273265353258466e-07,7.033996496375039e-08,2.4451583868767557e-08,2.4837072842842645e-08,8.675089091525479e-09,3.421830374605861e-09,2.2381885234068477e-09,3.730419528835682e-09,2.6994049218131977e-09,5.335332176059637e-10,0
8.680949576955754e-06,0.04855108633637428,0.2933744192123413,0.09586063508064516,0.04855108633637428,112.67605633802818,434.5011371324061,562.5,0.014186727814376354,-18.45779037475586,-16.047744750976562,-14.885673522949219,-14.17544937133789,-14.928510665893555,-15.24504280090332,-15.489180564880371,-15.467756271362305,-15.898021697998047,-16.282684326171875,-17.259967803955078,-17.634052276611328,-17.97730255126953,3.1479307835979853e-06,8.459440437036392e-07,7.957538628033944e-08,1.448883413246449e-08,3.394353464969413e-09,5.4420934425536416e-09,3.9234384630049135e-09,2.854820158049165e-09,1.1245739894860662e-09,2.918292552056556e-10,8.611904939170856e-11,9.545072371386354e-11,4.292697794450184e-11,0
-5.778294053015998e-06,0.06538320332765579,0.33756524324417114,0.10115222818047337,0.06538320332765579,177.77777777777777,303.47635720277003,437.5,0.01500046905130148,-17.590103149414062,-15.112587928771973,-13.613231658935547,-13.881355285644531,-14.391555786132812,-14.831453323364258,-15.056490898132324,-15.690991401672363,-16.30687141418457,-16.38389778137207,-16.78630828857422,-17.28036117553711,-17.613113403320312,6.811238563386723e-06,6.655747597505979e-07,1.5245149143083836e-08,9.050991067738323e-09,5.3707758240761905e-09,3.33970140431461e-09,2.9419671143671167e-09,7.536772983485207e-09,6.043225919682982e-09,4.508994067009553e-09,1.6772413458099322e-09,1.0663389060638906e-09,3.8275019265121557e-10,0
-3.341572664794512e-06,0.03508955240249634,0.2948393225669861,0.12711588541666666,0.03508955240249634,75.11737089201878,642.3666534498373,750.0,0.024172216653823853,-19.369937896728516,-18.71360206604004,-15.724780082702637,-17.281070709228516,-16.218286514282227,-16.7431697845459,-16.573640823364258,-16.38435935974121,-16.477989196777344,-16.46165657043457,-16.706703186035156,-17.21266746520996,-17.780357360839844,7.404295843116415e-07,1.1629737173279864e-06,1.2842369301324652e-07,9.970841041706535e-09,1.568105645333162e-09,5.987488838066213e-10,6.434350274808764e-10,6.583424361217283e-10,8.955140518018823e-10,1.1315635095598964e-09,1.0912598602530466e-09,1.224912837827219e-09,4.0925882127673674e-10,0
-3.2781754271127284e-05,0.10736982524394989,0.7542344331741333,0.06710759943181818,0.10736983269453049,114.28571428571429,438.2017366624653,812.5,0.033500634133815765,-15.270474433898926,-10.86280345916748,-11.409123420715332,-12.224178314208984,-11.755206108093262,-12.128209114074707,-12.56933879852295,-12.626644134521484,-13.41520881652832,-13.740604400634766,-14.122509956359863,-13.808368682861328,-14.463642120361328,1.55489360622596e-05,3.0470278034044895e-06,9.508343623565452e-07,2.2329923865527235e-07,1.1978120539879455e-07,5.4244619462906485e-08,1.859689291450195e-08,1.1499822427651907e-08,9.9560155675249e-09,8.790310701556336e-09,7.74246533552514e-09,5.314641171594303e-09,1.4446048801630695e-09,0
-0.0001719470164971426,0.06427376717329025,0.3550523519515991,0.06333521792763158,0.06427399814128876,166.66666666666666,450.6546629885574,625.0,0.00298756523989141,-17.572546005249023,-16.32145881652832,-14.24207592010498,-14.541596412658691,-14.234756469726562,-13.654497146606445,-14.209610939025879,-14.229694366455078,-14.475141525268555,-14.50351333618164,-14.722851753234863,-15.29631519317627,-16.176631927490234,5.115811291034333e-06,1.9175795387127437e-06,9.594658223477381e-08,9.171987613854071e-09,3.3649993902429287e-09,3.234909284888232e-10,1.047484529670406e-10,4.670440770238038e-11,3.6088462079808536e-11,3.581148225184627e-11,2.260183706859209e-11,1.516636122245174e-11,6.262191720035615e-12,0
-7.620371616212651e-05,0.06252977252006531,0.4532914161682129,0.07594807942708333,0.06252981722354889,108.84353741496598,353.7795077714717,562.5,0.016376947984099388,-17.640199661254883,-13.229129791259766,-12.896261215209961,-14.57679271697998,-14.680855751037598,-13.808598518371582,-14.615419387817383,-14.675206184387207,-15.007482528686523,-15.613300323486328,-16.286256790161133,-16.954137802124023,-17.4410457611084,5.741300356021384e-06,9.131455840361014e-07,4.444437706752069e-08,5.724081209024234e-09,2.2286519296699225e-09,6.154236009692227e-10,8.954558206042407e-10,5.204192188301704e-09,6.445441513847072e-09,1.5354121529753684e-08,4.855194024599996e-09,3.1426234947673493e-09,7.133623136645895e-10,0
-1.506491480540717e-05,0.03822389245033264,0.2607196271419525,0.08614095052083333,0.03822389245033264,108.84353741496598,468.45563108972493,562.5,0.019535470753908157,-18.86778450012207,-16.502227783203125,-15.807222366333008,-14.90742015838623,-15.2944974899292,-15.372564315795898,-15.185751914978027,-15.066789627075195,-15.296123504638672,-15.963715553283691,-17.04338836669922,-17.841794967651367,-18.452394485473633,2.0500806385825854e-06,4.111027749331697e-07,7.102156729388298e-08,7.542899638224299e-09,4.255088725813039e-09,2.9499995779502797e-09,1.95846650008491e-09,1.0883469681033375e-09,5.699935523573174e-10,5.045143747217651e-10,3.927030090000727e-10,2.3626742229332365e-10,9.27033241837627e-11,0
-2.7777539798989892e-05,0.12441074848175049,0.5793328881263733,0.09130859375,0.12441074848175049,139.1304347826087,443.0820115963273,562.5,0.019801614806056023,-15.827934265136719,-14.395201683044434,-11.3875150680542,-12.587469100952148,-11.2802095413208,-12.15873908996582,-12.28730583190918,-12.32591724395752,-12.872706413269043,-12.739773750305176,-13.83106803894043,-14.593609809875488,-15.102724075317383,1.9996228729723953e-05,6.257948825805215e-06,3.0672745765514264e-07,1.0501132408080593e-07,5.920334089637436e-08,8.279636176666827e-08,7.4967850594021e-08,3.066747211732945e-08,5.217882126373752e-09,4.12796286042294e-09,5.340079045623725e-09,3.301324769111602e-09,8.003553375601768e-10,0
3.4987613162229536e-06,0.022023940458893776,0.17065951228141785,0.08413856907894737,0.022023940458893776,119.40298507462687,488.69963437808445,625.0,0.051165107637643814,-19.087255477905273,-16.539236068725586,-14.711067199707031,-15.543083190917969,-14.631644248962402,-15.595804214477539,-15.250728607177734,-15.451979637145996,-15.312562942504883,-16.191688537597656,-16.46254539489746,-17.05694007873535,-17.69363021850586,6.299638926066109e-07,1.800416384867276e-07,9.644426590682542e-09,6.001695140867014e-09,4.548308840668369e-09,4.41822356478383e-09,1.3256643560666248e-09,1.197444587930363e-09,7.324086337412439e-10,9.25651499894542e-10,5.771925715158943e-10,3.906651113716464e-10,2.091578438223607e-10,0
5.9797232097480446e-05,0.06971174478530884,0.6620380282402039,0.12192007211538461,0.06971176713705063,119.40298507462687,572.7291519624023,625.0,0.06714515388011932,-17.677202224731445,-15.175230026245117,-13.385882377624512,-13.629260063171387,-13.709773063659668,-13.978867530822754,-14.387968063354492,-14.420658111572266,-14.801741600036621,-15.018488883972168,-15.687325477600098,-16.218589782714844,-16.834503173828125,6.274906809267122e-06,1.2878117559012026e-06,3.969224735556054e-07,2.472550590937317e-07,9.768526609832406e-08,3.3314158542907535e-08,7.203443175285429e-09,2.471834648076765e-08,3.119799529827105e-08,1.5776276285350832e-08,7.639801680170422e-09,3.743432230862709e-09,2.0780157594657567e-09,0
-4.4124988107796526e-07,0.021607818081974983,0.1896420121192932,0.179002637987013,0.021607819944620132,210.52631578947367,771.3168029494332,750.0,0.11253053694963455,-20.653100967407227,-19.73935317993164,-18.301515579223633,-17.78717041015625,-17.160079956054688,-17.77973747253418,-17.544876098632812,-17.527042388916016,-18.064191818237305,-18.901071548461914,-19.172348022460938,-19.751245498657227,-19.954679489135742,5.358040198188974e-07,2.068558444534574e-07,1.1144818401476186e-08,3.0370401749024722e-09,1.6452664786115179e-09,2.838663526461005e-09,1.1304991609506487e-08,6.060572044219725e-09,8.146558094779266e-09,8.468885148715799e-09,5.034061612008145e-09,2.0605150918839854e-09,5.926102386588639e-10,0
-0.005047955550253391,0.11302941292524338,0.5082857608795166,0.1073452818627451,0.11314208060503006,166.66666666666666,644.7443168803372,937.5,0.03977265954017639,-17.182817459106445,-15.373313903808594,-13.972654342651367,-12.635699272155762,-14.25005054473877,-13.524599075317383,-13.658767700195312,-14.157916069030762,-14.133878707885742,-14.197542190551758,-14.218790054321289,-14.380833625793457,-14.629027366638184,1.2736145436065271e-05,6.545248652400915e-06,1.2375472806525067e-06,4.4356855255500705e-07,5.435784373730712e-07,1.79615540218947e-07,2.2298248580909785e-08,8.51807957502615e-09,1.7324778056604373e-08,2.7534760249636747e-08,5.85444492884335e-09,1.7140806551907417e-09,5.903029176579366e-10,0
3.978119309522299e-07,0.13247211277484894,0.8146000504493713,0.08329554966517858,0.13247211277484894,280.70175438596493,676.8280281966655,1062.5,0.007399368099868298,-16.326679229736328,-14.361469268798828,-13.987970352172852,-13.193937301635742,-11.617501258850098,-12.366157531738281,-13.737589836120605,-13.848669052124023,-13.113247871398926,-12.259852409362793,-13.853181838989258,-14.568042755126953,-14.449065208435059,1.0229812687612139e-05,1.522427010058891e-05,3.1330434921983397e-06,4.850517143495381e-07,8.965185571696566e-08,1.0573425690552085e-08,1.936643956312878e-09,1.196982735152119e-09,9.389409250104563e-10,7.929673584428087e-10,7.258996181924715e-10,7.429347137488662e-10,2.526599207630653e-10,0
1.5128326595004182e-05,0.1282454878091812,0.6868495941162109,0.1170806884765625,0.1282454878091812,144.14414414414415,618.1259076395268,750.0,0.05687263607978821,-16.14923095703125,-14.424609184265137,-11.79137134552002,-12.832674980163574,-12.689844131469727,-12.36516284942627,-13.94594669342041,-12.981578826904297,-13.32380199432373,-12.754722595214844,-13.717289924621582,-14.29981803894043,-14.899492263793945,1.498362598795211e-05,1.0468631444382481e-05,1.416795953446126e-06,4.984512429473398e-07,1.8292968206878868e-07,2.4154340749760195e-08,5.6604129383686086e-08,1.6920420620181176e-08,3.4914847901745816e-08,7.894344378200913e-08,3.826635364134745e-08,4.2001978783900995e-08,8.862457434588578e-09,0
-3.766498412005603e-05,0.08869419246912003,0.8896756172180176,0.07380445075757576,0.08869419991970062,500.0,499.17785896951295,625.0,0.01793244294822216,-16.777711868286133,-12.841750144958496,-12.931568145751953,-12.286067962646484,-13.650492668151855,-13.841361999511719,-13.333395004272461,-13.501432418823242,-13.43759822845459,-13.306246757507324,-13.914072036743164,-14.52822494506836,-15.038830757141113,8.050683391047642e-06,5.0261601245438214e-06,2.420529199298471e-07,3.531442160920051e-08,1.002689486995223e-08,1.5280715359722308e-08,1.1690213241877245e-08,1.0237664049839168e-08,4.586591106914284e-09,2.8585918077084216e-09,2.1230388558279856e-09,1.4994449015759415e-09,5.323267937562548e-10,0
-1.7424345060135238e-06,0.03740604966878891,0.27503281831741333,0.08344959077380952,0.03740604966878891,96.96969696969697,530.9529326472272,625.0,0.01773916929960251,-18.81038475036621,-15.911314010620117,-15.883484840393066,-15.028221130371094,-15.992109298706055,-15.900720596313477,-16.060827255249023,-15.89706802368164,-15.527297973632812,-15.980302810668945,-16.743337631225586,-16.986127853393555,-17.768329620361328,1.7322952317044837e-06,5.50487129657995e-07,7.461216711135421e-08,3.0898366532028376e-08,1.430910767652449e-08,1.314605846403083e-08,9.972492831522572e-10,5.252759893714654e-10,2.16000259345428e-10,7.153316827768208e-11,4.5569450990434746e-11,5.862327984162974e-11,2.3577192281853954e-11,0
0.000123091260320507,0.20260345935821533,0.982879102230072,0.11540876116071429,0.2026035040616989,500.0,575.0925311827655,562.5,0.05947677418589592,-15.68161678314209,-13.458022117614746,-12.661916732788086,-12.395390510559082,-12.01294231414795,-12.749488830566406,-12.612399101257324,-11.92956256866455,-12.160993576049805,-12.706871032714844,-13.566970825195312,-14.414239883422852,-14.808708190917969,5.173216777620837e-05,1.62773831107188e-05,7.663582550776482e-07,4.301800231587549e-07,3.1331452987615194e-07,5.909454259267477e-08,1.0690582286088102e-07,8.865534795177155e-08,3.802689718668262e-07,3.223002522645402e-07,2.052193792678736e-07,8.140622753671778e-08,3.963933536965669e-08,0
2.9358916435739957e-05,0.038307975977659225,0.2138126790523529,0.11217301615168539,0.03830798715353012,134.45378151260505,464.2763563636659,687.5,0.04807299003005028,-18.228883743286133,-16.494478225708008,-14.307188034057617,-15.6259183883667,-15.290146827697754,-15.47904109954834,-15.717541694641113,-15.744097709655762,-15.774930953979492,-16.617687225341797,-16.863605499267578,-17.172725677490234,-17.517915725708008,1.9588228497013915e-06,4.980688572686631e-07,4.090611938067923e-08,1.878722422077317e-08,7.172732630067458e-09,5.030453387178113e-09,1.8906871623869392e-09,5.453031359792249e-09,2.533965259843285e-09,1.754513312413053e-09,2.4189563685439452e-09,3.2455169662881644e-09,1.3311810542759872e-09,0
-9.37683398660738e-06,0.10049036890268326,0.7119052410125732,0.06282856308411215,0.10049036890268326,145.45454545454547,329.8540891891414,437.5,0.030311990529298782,-16.07954216003418,-12.107481956481934,-12.131784439086914,-12.978769302368164,-13.749642372131348,-13.948594093322754,-14.260459899902344,-14.404949188232422,-15.193272590637207,-15.766881942749023,-16.294954299926758,-16.57622528076172,-16.905555725097656,1.6116322512971237e-05,1.0944532959911157e-06,2.164170922469566e-07,9.109866994094773e-08,2.3194084874944565e-08,9.197872685717812e-09,2.5102119494135877e-08,2.941417776014532e-08,3.006235260727408e-08,2.9039199489488965e-08,8.866578582455986e-09,4.84383688714729e-09,1.634406832096147e-09,0
-6.893321369716432e-06,0.07078839093446732,0.5758537650108337,0.08474506578947369,0.07078839093446732,500.0,535.9202650763675,625.0,0.0020747629459947348,-18.79563331604004,-18.943952560424805,-17.405914306640625,-17.164724349975586,-15.365402221679688,-15.731973648071289,-15.22148323059082,-14.661344528198242,-13.887826919555664,-14.352500915527344,-14.318014144897461,-16.05950355529785,-16.93515968322754,4.391923084767768e-06,4.017935225419933e-06,5.056680763004806e-08,2.8300437548978152e-09,5.21825083144023e-10,5.413207659898944e-10,7.06583888621104e-11,4.1243450321637454e-10,1.30177882362581e-10,6.421776305165494e-11,6.131971319600638e-11,4.6774282363992725e-11,1.7502853333350998e-11,0
2.9698601792915724e-05,0.09196048229932785,0.4983062148094177,0.04165251358695652,0.09196048974990845,103.8961038961039,207.71485267297513,375.0,0.013775361701846123,-15.259100914001465,-10.717276573181152,-11.266508102416992,-12.461386680603027,-13.582521438598633,-14.26528263092041,-14.214282989501953,-14.58849811553955,-15.828084945678711,-16.602319717407227,-16.634084701538086,-17.279020309448242,-17.66139793395996,1.3967108316137455e-05,3.997431576863164e-07,4.6433413558588654e-08,2.0833276437315362e-08,1.3131298715052253e-08,4.994086033605072e-09,6.320721279706731e-09,5.482015730251533e-09,4.959567867501846e-09,3.865054054585926e-09,5.554011917041635e-09,4.60321869510949e-09,1.98497462911007e-09,0
-3.791564449784346e-05,0.07691780477762222,0.36136966943740845,0.06706608952702703,0.07691781222820282,307.6923076923077,490.7845695265503,625.0,0.00459333136677742,-17.482215881347656,-16.980857849121094,-14.90974235534668,-15.093217849731445,-13.966821670532227,-13.404234886169434,-13.75794506072998,-13.812850952148438,-13.757678031921387,-14.344071388244629,-14.845328330993652,-15.645929336547852,-16.64485740661621,6.753242814738769e-06,3.2266414109471953e-06,1.859307019458356e-07,1.7467440827090286e-08,6.9530985413734925e-09,4.677287890331172e-09,1.416870287762606e-09,3.1247751608454166e-10,3.998062714227757e-10,1.6123145873958578e-10,5.2841363229472194e-11,2.841562922462071e-11,1.883565005356136e-11,0
-4.941278803016758e-06,0.06796751916408539,0.5602588057518005,0.08506651182432433,0.06796752661466599,135.59322033898306,549.9104536890716,625.0,0.016912242397665977,-17.2579345703125,-15.7437105178833,-13.061176300048828,-13.787232398986816,-12.804204940795898,-13.72110366821289,-13.91629695892334,-14.139235496520996,-15.23350715637207,-16.018545150756836,-16.921443939208984,-17.020923614501953,-17.552305221557617,6.878477051941445e-06,3.069557692469971e-07,2.3737695187264762e-07,5.103138391859829e-07,1.305432419940189e-07,6.119001483284592e-08,8.736282808285978e-09,4.263440711582689e-09,6.505325167438514e-09,8.927801553593184e-11,9.697484785672894e-13,6.602911034776782e-13,6.426450625991731e-13,0
0.0001260244898730889,0.08306463062763214,0.6143986582756042,0.06923314144736842,0.0830647274851799,133.33333333333334,455.07704833735755,687.5,0.052950967103242874,-15.848706245422363,-13.697921752929688,-10.974857330322266,-12.717874526977539,-12.65707778930664,-13.367966651916504,-13.057717323303223,-13.82080364227295,-14.210174560546875,-15.034951210021973,-15.549593925476074,-16.03955841064453,-16.386362075805664,9.995390428230166e-06,1.0442199709359556e-06,7.425739454447466e-07,7.783346944734149e-08,6.857926848624629e-08,8.231800130431566e-09,3.684547067450694e-08,1.211332811834609e-08,2.899783346776985e-08,1.1270764765924923e-08,3.097504475135793e-08,1.6644774447627242e-08,2.2936206267587522e-09,0
1.2363943824311718e-05,0.04730258882045746,0.33848080039024353,0.17731770833333332,0.04730258882045746,181.8181818181818,852.1296805390439,1125.0,0.20793715119361877,-18.443851470947266,-16.527631759643555,-15.115616798400879,-13.910270690917969,-15.180575370788574,-15.633401870727539,-15.525335311889648,-15.580552101135254,-15.526811599731445,-16.112529754638672,-16.423070907592773,-16.53279685974121,-17.062236785888672,2.384484787398833e-06,9.345586136078055e-07,1.3269685439354362e-07,9.097408337765955e-08,5.8301470318156134e-08,4.849479395829803e-08,2.5001007486480376e-08,3.982803775670618e-08,3.6268200886979685e-08,2.986761060697063e-08,2.3398458282031243e-08,2.496047635247578e-08,9.610937823367749e-09,0
-1.0406837645859923e-05,0.13401536643505096,0.9494613409042358,0.09075296336206896,0.13401536643505096,94.11764705882354,622.0896886187151,750.0,0.09708783775568008,-15.487386703491211,-11.208993911743164,-10.927857398986816,-11.28803539276123,-12.772981643676758,-12.786651611328125,-12.228793144226074,-12.948963165283203,-12.909955978393555,-12.57127571105957,-13.38424015045166,-13.687972068786621,-13.868267059326172,1.8669734345166944e-05,8.94409095053561e-06,8.630945558252279e-07,9.399157647749234e-07,4.2055981452904234e-07,1.9803596273959556e-07,1.5923578189358523e-07,6.109203809501196e-08,7.911250321512853e-08,1.3082083683002566e-07,5.188340423956106e-08,3.0945166429319215e-08,1.2928684789415001e-08,0
-8.836004781187512e-06,0.019480852410197258,0.23496200144290924,0.14711626838235295,0.019480856135487556,222.22222222222223,706.7843677121448,875.0,0.044979169964790344,-20.940011978149414,-20.402873992919922,-20.007719039916992,-18.28144645690918,-18.04016876220703,-17.884183883666992,-18.04659652709961,-18.051015853881836,-17.99924087524414,-17.997690200805664,-18.233943939208984,-18.493366241455078,-18.772680282592773,2.2272247690580116e-07,3.562878987395379e-07,2.8389106176973655e-08,1.348572098436307e-08,5.752980758444437e-09,1.1208310946031474e-09,2.1669059879769748e-09,5.348629872337085e-10,1.7458853807106323e-10,1.4116591229296205e-10,2.0488738483592783e-10,2.0649250365156746e-10,5.746732256728393e-11,0
-0.005602024495601654,0.2918034791946411,0.9411603212356567,0.10349527994791667,0.29185721278190613,150.9433962264151,548.7465759389864,687.5,0.054277293384075165,-14.29924201965332,-11.936067581176758,-10.067571640014648,-11.305157661437988,-10.71302604675293,-10.94685173034668,-10.696444511413574,-10.648258209228516,-11.264693260192871,-11.621023178100586,-11.721450805664062,-12.276201248168945,-12.790481567382812,0.00010633201600285247,3.224738247809e-05,2.933204768851283e-06,1.83673296305642e-06,1.9147287275700364e-06,6.047400802344782e-07,2.660957818534371e-07,3.5030473100050585e-07,1.7469461965902155e-07,7.571819082841102e-08,1.3132705589669058e-07,1.0799067240441218e-07,3.34529914880477e-08,0
-1.8723230823525228e-05,0.07625248283147812,0.4117557406425476,0.13017134232954544,0.07625248283147812,290.90909090909093,931.2348586659464,1562.5,0.13421034812927246,-17.638025283813477,-16.664264678955078,-15.800782203674316,-14.637778282165527,-13.188422203063965,-13.854944229125977,-15.031943321228027,-15.144973754882812,-14.830309867858887,-14.454071998596191,-14.895379066467285,-15.785612106323242,-15.831521034240723,5.0161706894868985e-06,2.779787337203743e-06,7.448819019373332e-07,2.5581675799912773e-07,3.794221470343473e-07,3.3881528338497446e-07,1.8657286204870616e-07,4.4037200552793365e-08,3.251253133385035e-08,2.0295304992146157e-08,1.1166124025407953e-08,7.205401608700868e-09,3.3968394763661536e-09,0
